heteriske_code,heteriske_name,category,permit_link
2160,עיריית חיפה,רשויות מקומיות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עיריית-חיפה.pdf
1993,עיריית כפר סבא,רשויות מקומיות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עיריית-כפר-סבא.pdf
2003,עיריית לוד,רשויות מקומיות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עיריית-לוד.pdf
2013,עיריית מגדל העמק,רשויות מקומיות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עיריית-מגדל-העמק.pdf
3079,עיריית נצרת עילית,עיריית נצרת עילית,https://drive.google.com/file/d/1H1H0YgCGEJwAu6w9gXPlk1MSc5-LaSsc/view?usp=sharing
2140,עיריית נצרת עילית,רשויות מקומיות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עיריית-נצרת-עילית.pdf
2138,עיריית עפולה,רשויות מקומיות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עיריית-עפולה.pdf
2817,עיריית קריית אונו,עירייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/עיריית-קריית-אונו.pdf
2163,עיריית קריית מלאכי,רשויות מקומיות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עיריית-קריית-מלאכי.pdf
1951,"על -רד הנדסת מעליות (1992)בע""מ",מעליות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/על-רד-הנדסת-מעליות-1992בעמ.pdf
1826,עמותת אור חיה - המרכז לאישה היהודיה,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עמותת-אור-חיה-המרכז-לאישה-היהודיה.pdf
1720,עמותת אסנט - היבטים פנימיים של סגנון החיים היהודי,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עמותת-אסנט-היבטים-פנימיים-של-סגנון-החיים-היהודי.pdf
1688,עמותת דרכי שמחה,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עמותת-דרכי-שמחה.pdf
1414,עמותת כולל אברכים תורה תמימה,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/06/כולל-אברכים-תורה-תמימה-היתר-עיסקא-חתום-1.pdf
1836,עמותת מביאים ברכה וסיוע,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עמותת-מביאים-ברכה-וסיוע-.pdf
1758,עמותת שערי דעת לחינוך הוראה וחסד,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עמותת-שערי-דעת-לחינוך-הוראה-וחסד.pdf
1913,עמותת שערי ישיבה,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עמותת-שערי-ישיבה.pdf
674,"עמינדב בוטיק בע""מ","נדל""ן",https://drive.google.com/file/d/1KfnR4K9ubX-s0RhN8yHdU6wVx1sKdpyY/view?usp=sharing
673,"עמינדב רזידנס בע""מ","נדל""ן",https://drive.google.com/file/d/1EuONj-y6-R3IuTdCRnfeDq52UxV1Vhn0/view?usp=sharing
3284,עריכת וידאו,עיצוב גרפי,https://drive.google.com/file/d/1p0zecDLe-tnxsymJYst-cW5SqGgQ3QAw/view?usp=drive_link
1737,"ערך מיבוי עירוני וניהול נדל""ן בע""מ",מיסוי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ערך-מיבוי-עירוני-וניהול-נדלן-בעמ.pdf
2004,ערערא עיצוב פנים,עיצוב פנים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ערערא-עיצוב-פנים.pdf
1921,"עתיד - חברה לאדריכלות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עתיד-חברה-לאדריכלות-בעמ.pdf
1943,"פאות צילי בינלאומי בע""מ",פאות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פאות-צילי-בינלאומי-בעמ.pdf
2165,פאות רבקי,פאות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פאות-רבקי.pdf
1981,"פאי נשיונל בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פאי-נשיונל-בעמ.pdf
196,"פוד שפע והצלחה בע""מ",רשת מזון והזמנות אונליין,https://drive.google.com/file/d/15HLfGRdog-tMgiriQrPXfn5lFFictKRk/view?usp=drive_link
211,פוטו מגנט,מגנטים והדפסות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פוטניצאל.pdf
1695,פוטניצאל,חינוך,https://drive.google.com/file/d/17o2JfSoPyaDOd2O3HZ9wxiqqK5KKoyRt/view?usp=drive_link
691,"פופקורן אחזקות בנדל""ן בע""מ",כללי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פי.וי.נכסים-בעמ.pdf
1964,"פי.וי.נכסים בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/2026/01/פנחסוב-פיימנס-הלבשה-אלגנטית-לגברים-.pdf
62,פיימנס - הלבשה אלגנטית לגברים,אופנת גברים,https://drive.google.com/file/d/1cLYe_t9AosbEc6wFJga4wp88aZ-7oASY/view?usp=sharing
667,"פינטקה, שותפות כללית",בנקים,https://drive.google.com/file/d/1UIjCK8vDc_XSxgdKXqfiVezNifW30RRz/view?usp=sharing
7,פיקנטי ע.מ.,קייטרינג,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פלא-פיי-בעמ.pdf
2161,"פלא פיי בע""מ",תקשורת,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פלטבוש-סחר-והשקעות-בעמ.pdf
63,פליגלמן שלמה עו'ד,עריכת דין,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פליי-פאנקשן-ישראל-בעמ.pdf
441,"פני העיר ב. ש. מקבוצת בית ירושלמי בע""מ",בנייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/פנינת-בזלת-בעמ.pdf
2555,"פנינת בזלת בע""מ",כללי,https://drive.google.com/file/d/1gCCPfH8wT7K5fK-mTqB-kvWY40ORGrur/view?usp=drive_link
739,"פנינת גושן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פנינת-קטמון-בעמ.pdf
1873,"פנינת קטמון בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פסגת-בית-וגן-2021-בעמ.pdf
1884,"פסגת בית וגן 2021 בע""מ","נדל""ן",https://drive.google.com/file/d/17n1T04-v6W3QfDVZAoYndpoGC9FqooFF/view?usp=sharing
668,"פפר פלטפורם בע""מ",בנקים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פרופיט-אדג-בעמ.pdf
1980,"פרופיט אדג' בע""מ",לא קיים כבר,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פרי-ביצועים-בעמ.pdf
1925,"פרי ביצועים בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פרי-נדלן-בגן-הפאקן-בעמ.pdf
1930,"פרי נדל""ן בגן הפאקן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פרי-נדלן-בגן-הפאקן-ג.ב-בעמ.pdf
1931,"פרי נדל""ן בגן הפאקן ג.ב בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פרי-נדלן-ברובע-יזרעאל-בעמ.pdf
1929,"פרי נדל""ן ברובע יזרעאל בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פרי-ריזורט-בעמ.pdf
1932,"פרי שוחט אנרגיה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פרי-טק-השקעותוטכנולוגיות-בעמ.pdf
1919,"פרי-טק השקעותוטכנולוגיות בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/פרידלנד-נכסים-בעמ.pdf
2818,פרינט כל,דפוס,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/פרפ-קסם-אישי.pdf
2323,פרפ קסם אישי,מוצרי טיפוח ואקססוריז,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צ.ח.-שטרן-פיננסים-בעמ.pdf
1819,"צ.ח. שטרן פיננסים בע""מ",חלפנים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צ.ש-ערד-.pdf
1979,"צ.ש.ש.א. החברה להתחדשות נדל""ן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ציינג-יפתח-דרויס.pdf
1831,"צאן ברזל - אליאנס בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צביקה-קסלר.pdf
102,צויבל אלעזר,שירותים כלליים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ציון-תורגמן-בעמ.pdf
1828,"ציון תורג'מן בע""מ",יבוא ויצוא,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צמיגי-יוסף.pdf
1692,צרכניית אחיעזר,מפעלי אוכל וצרכניות,
1685,צרכנית ברכת השדה,מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צרכנית-ברכת-השדה.pdf
2126,"ק.י ברקת השקעות מתקדמות בנדל""ן בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ק.י-ברקת-השקעות-מתקדמות-בנדלן-בעמ.pdf
1847,"ק.י ספיר השקעות וסוכנויות בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ק.י-ספיר-השקעות-וסוכנויות-בעמ.pdf
737,קאש פויינט השקעות,כספומט,https://drive.google.com/file/d/12_OfyJVRk27FL57_B8sYTaDWW-yfn0bz/view?usp=drive_link
1996,"קבוצת אהרוני (מ.א.) יזום והשקעות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קבוצת-אהרוני-מ.א.-יזום-והשקעות-בעמ.pdf
428,"קבוצת בית ירושלמי שלי בע""מ",בנייה,https://drive.google.com/file/d/1afG2N4gneSWfgY_-gkMeGWnedTyzGd9H/view?usp=sharing
2809,"קדמה מגורים בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/קדמה-מגורים-בעמ-2.pdf
1674,"קוואלטי הנדסה פיננסית 2014 בע""מ",אשראי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קוואלטי-הנדסה-פיננסית-2014-בעמ.pdf
64,קויט אליהו,מיזוג אוויר,https://drive.google.com/file/d/1X8lqUK2zru-ccT6d8syszNh5TASvsSaj/view?usp=sharing
664,"קומפיט נדל""ן בע""מ","נדל""ן",https://drive.google.com/file/d/13JAlSgGPwxm6p4ycqflfnHN2joMHj8gt/view?usp=sharing
735,"קונסול ייעוץ וניהול בע""מ","נדל""ן",https://drive.google.com/file/d/18leu2nqh46KdtfvWbXhdIRkNriAYRB1D/view?usp=drive_link
734,"קונסנפנסיון בע""מ","נדל""ן",https://drive.google.com/file/d/11AnAUTzSeJknvy4aFXGKgYX6CSNgGlz2/view?usp=drive_link
18,קופשיץ יהודית,אופנת גברים,https://drive.google.com/file/d/1O81nOd4ABx8c91hWNv7EoN7GNTR3tn3j/view?usp=sharing
537,קוקטייל,ריהוט,https://drive.google.com/file/d/15a-7lzZmS2gkDbpSzets0N2d8PopFKZn/view?usp=sharing
535,"קידום פרוייקטים שיקומיים ב.ה. בע""מ",דיור מוגן,https://drive.google.com/file/d/1yCSMkqd5LtOgthRF_gXzhtOkAahxxkL8/view?usp=sharing
733,"קיי.אם .אר הירוקה בע""מ","נדל""ן",https://drive.google.com/file/d/1e3oOTXb-NIVIwGlWtr4YXa7KO7xlASfE/view?usp=drive_link
1853,"קינדר טויס גנים ח.ר. בע""מ",צעצועים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קינדר-טויס-גנים-ח.ר.-בעמ.pdf
1852,"קינדר טויס צעצועי הכוכבים בע""מ",צעצועים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קינדר-טויס-צעצועי-הכוכבים-בעמ.pdf
1817,קיפרמן מהנדסים ויועצים,תוכנות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קיפרמן-מהנדסים-ויועצים.pdf
22,קלינג,סלולר ואביזרים,https://drive.google.com/file/d/1uo_KKXsFZ7K2gldoZBdrBh13fXlsAZ0v/view?usp=sharing
1842,קמפוס שטראוס אפיקי לומדה,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קמפוס-שטראוס-אפיקי-לומדה.pdf
732,"קניון לב הים עתלית בע""מ","נדל""ן",https://drive.google.com/file/d/1GqQzCPUPQpzOklD50fSZ7J_8YAiqsIiw/view?usp=drive_link
128,קציר אוטומציות,לצפיה בהיתר עסקה,https://drive.google.com/file/d/1nZ7EpahkIMbDn80bR9x2WGyFlfRhBd_v/view?usp=drive_link
731,קראוון ניצנים,"שמעון הצדיק 31, ירושלים - ישראל",https://drive.google.com/file/d/1WMYKu0IeH_HVFOm-R14k81_n7dDiKhFh/view?usp=sharing
641,"קרגו אשראי לצמיחה בע""מ",פיננסים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרדיט-שופ-בעמ.pdf
11,קרויזר הדפסות קלף,מגנטים והדפסות,https://drive.google.com/file/d/1jgVtaJ9ZzVkk45ajPTmURAYPe9rRsCzD/view?usp=sharing
642,"קרמיק דיפו בע""מ",קרמיקה ואמבט,https://drive.google.com/file/d/1BzKaclRZAVpLtW0vMBPrzY7X3AsahPP5/view?usp=sharing
627,"קרן להחזקת תורה רמת בית שמש א' (ע""ר)",חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרן-סיגמא-סיטי-2-נדלן-שותפות-מוגבלת.pdf
1867,"קרתא אחזקות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-בגילה-בעמ.pdf
1876,"קרתא בגילה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-בסנהדריה-בעמ.pdf
1879,"קרתא בסנהדריה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-גבעת-שאול-בעמ.pdf
1877,"קרתא גבעת שאול בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-104-בעמ.pdf
1891,"קרתא השקעה - 104 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-105-בעמ.pdf
1892,"קרתא השקעה - 105 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-106-בעמ.pdf
1893,"קרתא השקעה - 106 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-107-בעמ.pdf
1894,"קרתא השקעה - 107 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-101-בעמ.pdf
1888,"קרתא השקעה 101 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-102-בעמ.pdf
1889,"קרתא השקעה 102 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-103-בעמ.pdf
1890,"קרתא השקעה 103 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-108-בעמ.pdf
1895,"קרתא השקעה 108 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-109-בעמ.pdf
1896,"קרתא השקעה 109 בע""מ",השקעות,
1897,"קרתא השקעה 110 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-110-בעמ.pdf
1898,"קרתא השקעה 111 בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-111-בעמ.pdf
1958,"קרתא השקעות בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעות-בעמ.pdf
1874,"קרתא השקעות החדשה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעות-החדשה-בעמ.pdf
1875,"קרתא כרמים התחדשות עירונית בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-כרמים-התחדשות-עירונית-בעמ.pdf
1866,"קרתא מגורים נכסים 2020 בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-מגורים-נכסים-2020-בעמ.pdf
1899,"קרתא מוסיוף 6 בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-מוסיוף-6-בעמ.pdf
1865,"קרתא משכנתות הבוכרים בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-משכנתות-הבוכרים-בעמ.pdf
1871,"קרתא תפעול בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-תפעול-בעמ.pdf
1858,ר. offich,יעוץ,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ר.-offich.pdf
690,"ר.פ.ב נכסים בע""מ",כללי,https://drive.google.com/file/d/1RJn1TkjxqJWumpWV5KNqadoc42BHDm_P/view?usp=drive_link
483,"רבקה 22 בע""מ",בנייה,https://drive.google.com/file/d/1gL5rzkfvrgtLcuGyS6GlDzftHPMZ5Vvy/view?usp=sharing
1910,רהיטי מרקוס RM,ריהוט,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/רהיטי-מרקוס-RM.pdf
637,"רובע 1 בע""מ","נדל""ן",https://drive.google.com/file/d/1Xn4ehAlO57lre4sdL8p-372o3W3cSm_L/view?usp=sharing
689,"רוח אביב ז'בוטינסקי קרית ים בע""מ",כללי,https://drive.google.com/file/d/1_zTyquI0RfUFK2H0H3GL1-PrJmNFtYbP/view?usp=drive_link
2807,"רוממה אחים סנטר בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/רוממה-אחים-סנטר-בעמ.pdf
456,"רזידנס מקבוצת בית ירושלמי בע""מ",בנייה,https://drive.google.com/file/d/1GzPocTtjgIBqlENEahbODzb-JKmvgXVt/view?usp=sharing
688,"רינת מבואות ירושלים בע""מ",כללי,https://drive.google.com/file/d/18ArU1PPr7Et7oTYCeJPeH86VSGpa1nfh/view?usp=drive_link
460,"ריש לקיש 5 בע""מ",בנייה,https://drive.google.com/file/d/1gVQdxbuZ_9nujhekHfO3w6TjAXbDoMCF/view?usp=sharing
26,רכטשפר חנה חנצא,שיער ופאות,https://drive.google.com/file/d/1k1H3vzj9FimW_B_p1iD9wPUQin3lmCFB/view?usp=sharing
686,"רם אדרת-סלעית בע""מ",כללי,https://drive.google.com/file/d/19iWm23HZVveYpvlALElAJcFqjOhgwWon/view?usp=drive_link
534,"רמת אילן הירוקה בע""מ","נדל""ן",https://drive.google.com/file/d/1IMqDhLB8V4hmuOZwW-uxH8pATzBZwml6/view?usp=sharing
1918,"רפאל אינטרנשיונל בע""מ",השקעות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/רפאל-אינטרנשיונל-בעמ.pdf
1851,רפאל דיזיין,גרפיקה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/רפאל-דיזיין.pdf
191,רפאל פתרונות איכותיים,שיער ופאות,https://drive.google.com/file/d/1YUV_TBORuSdr46543F2KFp1gRpjqD1SN/view?usp=drive_link
444,"רקפות מקבוצת בית ירושלמי בע""מ",בנייה,https://drive.google.com/file/d/1wfMdmHuhnGd6rvWnkE9EI7jsrAyTLQ9s/view?usp=sharing
1939,ש.פיגנבוים,"גמחי""ם",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ש.פיגנבוים-.pdf
1850,ש.שטראוס,שונות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ש.שטראוס.pdf
491,"שאול סגל יזמות ונדל""ן בע""מ","יזמות נדל""ן",https://drive.google.com/file/d/1BBeZz7TrxBbvq8WGY2405WLlpUNwihSg/view?usp=sharing
889,שבתאי מרגלית,מכירה ביתית,https://drive.google.com/file/d/1sXtgALTMXcnSku6kGHbkATomCT5cZ-SZ/view?usp=sharing
1933,"שדרות יפו 1 בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שדרות-יפו-1-בעמ.pdf
1806,שהם רהיטים,ריהוט,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שהם-רהיטים.pdf
685,"שורש אגור בע""מ",כללי,https://drive.google.com/file/d/1l1g0jDkhArfyv9aFAyPlxNMD8HXc7OcO/view?usp=drive_link
684,"שורש מגורים בע""מ",כללי,https://drive.google.com/file/d/1FafvUqz8A7JQW-RQB4v78iPSReIQVcl_/view?usp=drive_link
683,"שחר השקעות-י.שדות בע""מ",כללי,https://drive.google.com/file/d/1ENwX0lr9KDPlQuz5Z0Z9TkwvdygeQs7Q/view?usp=drive_link
730,"שחר לאנשים שרוצים להתקדם בע""מ","נדל""ן",https://drive.google.com/file/d/1MijsvHPdxtXV1spgAjyfs3j456gnWLEm/view?usp=drive_link
1812,"שטיבלך קהל חסידים בע""מ(חל""צ)",חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שטיבלך-קהל-חסידים-בעמחלצ.pdf
1936,שי - לי,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שי-לי.pdf
67,שי דיגיטל,מגנטים והדפסות,https://drive.google.com/file/d/1Gi48cCBzG5m5D2Nq8h_bnp6w4WACqpIx/view?usp=sharing
2010,"שיא מימונים בע""מ",אשראי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שיא-מימונים-בעמ.pdf
517,שיווק א.ד.ר. הגפן,"נדל""ן",https://drive.google.com/file/d/1Ga64nUEscu9nbjWcNQ02WYx4vvpdiNm6/view?usp=sharing
3,שימי משקאות,שיווק משקאות,https://drive.google.com/file/d/1YC00NdcKKMff09h2DzLwRVb8gz_9cI7Y/view?usp=sharing
726,"שיפוצים וניהול נדל""ן","נדל""ן",https://drive.google.com/file/d/1oX20esw3bBJkZeIqHuqDtKsmeGYHk7u-/view?usp=sharing
2550,"שלוות צפת בע""מ",כללי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/שלוות-צפת-בעמ.pdf
1784,"שלית טסט מוטורס בע""מ",רכב,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שלית-טסט-מוטורס-בעמ.pdf
2012,שלמוביץ שרה טובית,בעלי מלאכה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שלמוביץ-שרה-טובית-.pdf
1946,שמחה בונים ורשביאק - מימון חכם,יעוץ,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שמחה-בונים-ורשביאק-מימון-חכם.pdf
1774,"שן סמייל בע""מ",מרפאת שיניים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שן-סמייל-בעמ.pdf
453,"שערים מקבוצת בית ירושלמי בע""מ",בנייה,https://drive.google.com/file/d/1uaqxygcJOzPVaYxIvViYC0IIse6poi5S/view?usp=sharing
615,"שפע ייזום ותיווך נדל""ן בע""מ","יזמות ונדל""ן",https://drive.google.com/file/d/1MPWib6htd8XNcjFV8IXWuIuCFDXgIlqU/view?usp=sharing
2002,"תאגיד המים מי לוד בע""מ",תאגיד המים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/תאגיד-המים-מי-לוד-בעמ.pdf
1954,תבליני כהן -סלטי נחום,מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/תבליני-כהן-סלטי-נחום.pdf
70,תו של רגש,אופטיקה,https://drive.google.com/file/d/1ibkBVkmteyhFqt_aDJi-11jJ2yWZf6wK/view?usp=sharing
66,תומכת לידה חנה אזרחי,חינוך,https://drive.google.com/file/d/1XfesS4avppID9Wle6Q-nHSka3tRqUi9K/view?usp=sharing
924,תיווך,נדל״ן,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/תכלית-מזון-מוכן-בעמ.pdf
719,תכשיטים סילבר סטורי,כלי כסף,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/תל-אביב-נדלן-סנטר.pdf
2541,"תל אביב נדל""ן סנטר","נדל""ן",https://drive.google.com/file/d/14XX335Pexgz6G6D2LC5pp05tj9v5jwBB/view?usp=sharing
2,תמר הלר - מילה עיצוב גרפי,גרפיקה ופרסום,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/תנופה.pdf
2008,תנופה,גרפיקה,https://drive.google.com/file/d/1bI7c9j17R5ZoG-3o2TrIIxvRk61tB6Z6/view?usp=sharing
1121,תפארת,תשמישי קדושה,https://drive.google.com/file/d/1SD3-TbJnFPP6bmM164V_mJB-F88Rn8DD/view?usp=sharing
2498,Kollel Torah Temimah,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/MSP.pdf
1509,MSP,מכירת קורסים דיגיטלים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/SPACAS.pdf
2359,spaces,ניקיון,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/א.א-חומרי-בניין.pdf
1049,א.א חומרי בניין,קרמיקה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אבי-שמאים-ויועצים-770-בע_מ.pdf
838,אבי שמאים ויועצים 770 בעמ,ייעוץ עסקי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אביב-חדש-בלוד-2012-בע_מ.pdf
831,"אביב חדש בלוד 2012 בע""מ",שירותים מקצועיים כלליים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אדיר-55-בע_מ.pdf
2249,"אדיר 55 בע""מ",בניית לולים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אהרון-רינגל.pdf
828,אהרן רינגל,מוניות שירות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/06/או-סקרלט.pdf
1127,"אוורסט בן גוריון 28 בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אורה-סמארט-אייר-בע_מ.pdf
798,"אורה סמארט אייר בע""מ",סטראפ לטיהור אויר,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אוריקאר-תחבורה-בע_מ.pdf
2254,"אוריקאר תחבורה בע""מ","השכרת רכב, מכירה וליסינג",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אייר-סיון-2004-בע_מ.pdf
832,"אייר סיון 2004 בע""מ",שירותים מקצועיים כלליים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אדיר-55-בע_מ.pdf
2250,"אל.אר.ג'י איטום בניה ואחסנה בע""מ",בניה ואיטום,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אסיה-סיירוס-פיתוח-וייזום-בע_מ.pdf
769,"אסיה סיירוס פיתוח וייזום בע""מ","נדל""ן",https://drive.google.com/file/d/1dzJXvbfoKZFpM1we7oBUXi5qeg5Iy22W/view?usp=sharing
2258,"אפסנט מדיקל בע""מ",סטארטאפ רפואי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אקשן-טויס-בע_מ.pdf
770,"אקשן טויס בע""מ",חנות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אריה-לדרמן-החזקות-בע_מ.pdf
662,"אריה לדרמן החזקות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/באלי-גלובל-הולדינגס-בע_מ.pdf
521,"באלי גלובל הולדינגס בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בהצלחה-תמיד-בע_מ.pdf
